id,contract_file,vulnerability,function_name,function_code,dataset
45,1da91f1b6c01a2351c40ae5f8f952ba8de0a3e3b,Timestamp-Dependency,getCurrentYear,"    function getCurrentYear() public view returns(uint256) {
        uint256 day = _getCurrentDay().sub(startDay);
        return _getYearDayIsIn(day == 0 ? startDay : day);
    }",slither_audited
46,1da91f1b6c01a2351c40ae5f8f952ba8de0a3e3b,Timestamp-Dependency,updateCommunityDailyRewardsByYear,"    function updateCommunityDailyRewardsByYear(uint256 amount) public {
        require(msg.sender == superAdmin && msg.sender != address(0), 'not superAdmin');
        uint256 year = _getYearDayIsIn(_getCurrentDay());
        require(year <= MAX_YEARS, 'invalid year');
        COMMUNITY_DAILY_REWARDS_BY_YEAR[year] = amount;
    }",slither_audited
47,1da91f1b6c01a2351c40ae5f8f952ba8de0a3e3b,Timestamp-Dependency,getCommunityDayRewards,"    function getCommunityDayRewards(address community, uint256 day) external view returns(uint256) {
        require(_communityExists(community), 'invalid community');
        require(day >= communityDayStart[community], '1: invalid day');
        require(day <= dayLastReleasedRewardsFor, '2: invalid day');
        return communityDayRewards[community][day];
    }",slither_audited
48,1da91f1b6c01a2351c40ae5f8f952ba8de0a3e3b,Timestamp-Dependency,getVoterDailyRewards,"    function getVoterDailyRewards(uint256 day) external view returns(uint256) {
        require(day >= startDay, 'invalid day');
        uint256 year = _getYearDayIsIn(day);
        require(year <= MAX_YEARS, 'invalid year');
        return VOTER_DAILY_REWARDS_BY_YEAR[year];
    }",slither_audited
49,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,_getCirculation,"    function _getCirculation(uint8[4] memory tokensApply) internal {
        uint256[4] memory total;
        for (uint i = 0; i < 4; i++) {
            if (tokensApply[i] != 0 && circulationSupplyUpdated[i] != block.timestamp) {
                uint len = excluded[i].length;
                for (uint j = 0; j < len; j++) {
                    total[i] += tokenContract[i].balanceOf(excluded[i][j]);
                    if (escrowContract[i] != IERC20Token(0) && isInEscrow[i][excluded[i][j]]) {
                        total[i] += escrowContract[i].balanceOf(excluded[i][j]);
                    }
                }
                uint256 t = IERC20Token(tokenContract[i]).totalSupply();
                require(t >= total[i], ""Total Supply less then accounts balance"");
                circulationSupply[i] = t - total[i];
                circulationSupplyUpdated[i] = block.timestamp; 
            }
        }
    }",slither_audited
50,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,vote,"    function vote(uint256 ballotId, Vote v) external {
        require(ballotId < ballots.length, ""Wrong ballot ID"");
        Ballot storage b = ballots[ballotId];
        require(v != Vote.None, ""Should vote Yea or Nay"");
        require(b.status == Status.New, ""Voting for disallowed"");
        require(b.closeVote > block.timestamp, ""Ballot expired"");
        (address primary, uint256[4] memory power) = _getVotingPower(msg.sender, rules[b.ruleId].majority, false, true);
        if (b.votes[primary] == Vote.None) {
            b.participant.push(primary); 
            b.votes[primary] = v;
            for (uint i = 0; i < 4; i++) {
                if (power[i] > 0) {
                    b.power[primary][i] = power[i]; 
                    b.totalVotes[i] += power[i];
                    if (v == Vote.Yea)
                        b.votesYea[i] += power[i];
                }
            }
            if (rules[b.ruleId].majority[0] >= absoluteLevel && walletsCEO.contains(msg.sender)) {
                b.ceoParticipate++;
            }
            emit NewVote(msg.sender, primary, ballotId);
        } else if (b.votes[primary] != v) {
            b.votes[primary] = v;
            for (uint i = 0; i < 4; i++) {
                if (power[i] > 0) {
                    if (v == Vote.Yea)
                        b.votesYea[i] += power[i];
                    else
                        b.votesYea[i] -= b.power[primary][i]; 
                    b.totalVotes[i] = b.totalVotes[i] + power[i] - b.power[primary][i];
                    b.power[primary][i] = power[i]; 
                }
            }
            emit ChangeVote(msg.sender, primary, ballotId);
        }
        if (_checkMajority(rules[b.ruleId].majority, b.votesYea, b.totalVotes, false) != Vote.None) { 
            emit PosableMajority(ballotId);
        }
    }",slither_audited
51,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,_executeBallot,"    function _executeBallot(uint256 ballotId) internal {
        require(ballots[ballotId].status == Status.Approved, ""Ballot is not Approved"");
        Ballot storage b = ballots[ballotId];
        Rule storage r = rules[b.ruleId];
        bytes memory command;
        command = abi.encodePacked(bytes4(keccak256(bytes(r.funcAbi))), b.args);
        governanceProxy.trigger(r.contr, command);
        b.closeVote = block.timestamp;
        if (unprocessedBallot == ballotId) unprocessedBallot++;
        emit ApplyBallot(b.ruleId, ballotId);
    }",slither_audited
52,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,_daysFromDate,"    function _daysFromDate(uint year, uint month, uint day) internal pure returns(uint _days) {
        require(year >= 1970);
        int _year = int(year);
        int _month = int(month);
        int _day = int(day);
        int __days = _day
            -
            32075
            +
            1461 * (_year + 4800 + (_month - 14) / 12) / 4
            +
            367 * (_month - 2 - (_month - 14) / 12 * 12) / 12
            -
            3 * ((_year + 4900 + (_month - 14) / 12) / 100) / 4
            -
            2440588;
        _days = uint(__days);
    }",slither_audited
53,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,_verify,"    function _verify(uint256 ballotId, uint part) internal {
        require(ballotId < ballots.length, ""Wrong ballot ID"");
        Ballot storage b = ballots[ballotId];
        Rule storage r = rules[b.ruleId];
        require(b.status == Status.New, ""Can not be verified"");
        uint256[4] memory totalVotes;
        uint256[4] memory totalYea;
        if (b.processedParticipants > 0) { 
            totalVotes = b.totalVotes;
            totalYea = b.votesYea;
        }
        uint256 len = b.processedParticipants + part;
        if (len > b.participant.length || b.closeVote > block.timestamp) 
            len = b.participant.length;
        bool acceptEscrowed = true;
        if (r.majority[0] >= absoluteLevel && b.ceoParticipate < requiredCEO) 
            acceptEscrowed = false; 
        for (uint i = b.processedParticipants; i < len; i++) {
            (address primary, uint256[4] memory power) = _getVotingPower(b.participant[i], r.majority, true, acceptEscrowed);
            for (uint j = 0; j < 4; j++) {
                if (power[j] > 0) {
                    totalVotes[j] += power[j];
                    if (b.votes[primary] == Vote.Yea) {
                        totalYea[j] += power[j];
                    }
                }
                b.power[primary][j] = power[j]; 
            }
        }
        b.processedParticipants = len;
        b.votesYea = totalYea;
        b.totalVotes = totalVotes;
        Vote result;
        if (len == b.participant.length) {
            _getCirculation(r.majority);
            if (b.closeVote < block.timestamp) 
            {
                result = _checkMajority(r.majority, totalYea, totalVotes, true);
                if (result == Vote.None) result = Vote.Nay; 
            } else
                result = _checkMajority(r.majority, totalYea, totalVotes, false); 
            if (result == Vote.Yea) {
                b.status = Status.Approved;
                _executeBallot(ballotId);
            } else if (result == Vote.Nay) {
                b.status = Status.Rejected;
                b.closeVote = block.timestamp;
                if (unprocessedBallot == ballotId) unprocessedBallot++;
            } else
                b.processedParticipants = 0; 
        }
    }",slither_audited
54,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,createBallot,"    function createBallot(uint256 ruleId, bytes memory args, bool isExpedited) external {
        require(ruleId < rules.length, ""Wrong rule ID"");
        Rule storage r = rules[ruleId];
        _getCirculation(r.majority); 
        (address primary, uint256[4] memory power) = _getVotingPower(msg.sender, r.majority, false, true);
        uint256 highestPercentage;
        for (uint i = 0; i < 4; i++) {
            if (circulationSupply[i] > 0) {
                uint256 percentage = power[i] * 100 / circulationSupply[i]; 
                if (percentage > highestPercentage) highestPercentage = percentage;
            }
        }
        require(highestPercentage > 0, ""Less then 1% of circulationSupply"");
        uint256 ballotId = ballots.length;
        Ballot memory b;
        b.ruleId = ruleId;
        b.args = args;
        b.creator = msg.sender;
        b.votesYea = power;
        b.totalVotes = power;
        if (highestPercentage >= expeditedLevel && isExpedited && r.majority[0] < absoluteLevel) {
            b.closeVote = 24 hours;
        }
        if (block.timestamp + 24 hours <= closeTime) {
            if (b.closeVote == 0)
                b.closeVote = closeTime;
            else {
                b.closeVote += block.timestamp; 
                emit ExpeditedBallot(ballotId, b.closeVote);
            }
        } else {
            b.status = Status.Pending;
        }
        ballots.push(b);
        emit AddBallot(msg.sender, ruleId, ballotId);
        ballots[ballotId].participant.push(primary); 
        ballots[ballotId].votes[primary] = Vote.Yea;
        for (uint i = 0; i < 4; i++) {
            if (power[i] > 0) {
                ballots[ballotId].power[primary][i] = power[i];
            }
        }
        emit NewVote(msg.sender, primary, ballotId);
        if (highestPercentage >= 50) {
            if (_checkMajority(r.majority, power, power, false) == Vote.Yea) { 
                ballots[ballotId].status = Status.Approved;
                _executeBallot(ballotId);
            }
        }
    }",slither_audited
55,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,updateCloseTime,"    function updateCloseTime() external {
        require(closeTime < block.timestamp, ""Wait for 1st day of month""); 
        (uint year, uint month, uint day) = timestampToDate(block.timestamp);
        day = 1;
        if (month == 12) {
            year++;
            month = 1;
        } else {
            month++;
        }
        closeTime = timestampFromDateTime(year, month, day, 0, 0, 0); 
        uint len = ballots.length;
        for (uint i = unprocessedBallot; i < len; i++) {
            if (ballots[i].status == Status.Pending) {
                if (ballots[i].closeVote == 0)
                    ballots[i].closeVote = closeTime;
                else
                    ballots[i].closeVote += closeTime; 
                ballots[i].status = Status.New;
            }
        }
    }",slither_audited
56,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,verifyNext,"    function verifyNext(uint part) external {
        uint len = ballots.length;
        for (uint i = unprocessedBallot; i < len; i++) {
            if (ballots[i].status == Status.New) {
                _verify(i, part);
                return; 
            } else if (ballots[i].status != Status.Pending && unprocessedBallot == i)
                unprocessedBallot++;
        }
    }",slither_audited
57,1ee897382603a2b54d02e542bb1204d1e2ced86b,Timestamp-Dependency,cancelBallot,"    function cancelBallot(uint256 ballotId) external {
        require(ballotId < ballots.length, ""Wrong ballot ID"");
        Ballot storage b = ballots[ballotId];
        require(msg.sender == b.creator, ""Only creator can cancel"");
        b.closeVote = block.timestamp;
        b.status = Status.Canceled;
        if (unprocessedBallot == ballotId) unprocessedBallot++;
    }",slither_audited
