id,contract_file,vulnerability,function_name,function_code,dataset
47,1D17d697cAAffE53bf3bFdE761c90D61F6ebdc41,Re-entrancy,withdrawParticleCollector,"    function withdrawParticleCollector() public {
        uint256 _daoShare = particleCollector.mul(daoShare).div(daoShare.add(earlyFoundersShare));
        rewardToken.transfer(daoWallet, _daoShare);
        uint256 _earlyFoundersShare = particleCollector.mul(earlyFoundersShare).div(daoShare.add(earlyFoundersShare));
        rewardToken.transfer(earlyFoundersWallet, _earlyFoundersShare);
        particleCollector = 0;
    }",slither_audited
48,1d2879789aded8e995494ca53f17a6051dcaac1f,Timestamp-Dependency,getAllDex,"    function getAllDex() public view returns(address[] memory, string[] memory, uint256[] memory, uint[] memory, uint256[] memory, string[] memory) {
        address[] memory tokenAdderss = new address[](symbolNameIndex + 1);
        string[] memory tokenName = new string[](symbolNameIndex + 1);
        string[] memory tokenLink = new string[](symbolNameIndex + 1);
        uint256[] memory tokenPrice = new uint256[](symbolNameIndex + 1);
        uint[] memory decimal = new uint256[](symbolNameIndex + 1);
        uint256[] memory leftover = new uint256[](symbolNameIndex + 1);
        for (uint256 i = 0; i <= symbolNameIndex; i++) {
            if (checkDeadLine(tokens[i]) && tokens[i].leftover != 0) {
                tokenAdderss[i] = tokens[i].tokenContract;
                tokenName[i] = tokens[i].symbol;
                tokenLink[i] = tokens[i].link;
                tokenPrice[i] = tokens[i].priceInWie;
                decimal[i] = tokens[i].decimals;
                leftover[i] = tokens[i].leftover;
            }
        }
        return (tokenAdderss, tokenName, tokenPrice, decimal, leftover, tokenLink);
    }",slither_audited
49,1d2879789aded8e995494ca53f17a6051dcaac1f,Timestamp-Dependency,getAllPassedDex,"    function getAllPassedDex() public view returns(address[] memory, string[] memory, uint256[] memory, uint[] memory, uint256[] memory, string[] memory) {
        address[] memory tokenAdderss = new address[](symbolNameIndex + 1);
        string[] memory tokenName = new string[](symbolNameIndex + 1);
        string[] memory tokenLink = new string[](symbolNameIndex + 1);
        uint256[] memory tokenPrice = new uint256[](symbolNameIndex + 1);
        uint[] memory decimal = new uint256[](symbolNameIndex + 1);
        uint256[] memory leftover = new uint256[](symbolNameIndex + 1);
        for (uint256 i = 0; i <= symbolNameIndex; i++) {
            if (!(checkDeadLine(tokens[i]) && tokens[i].leftover != 0)) {
                tokenAdderss[i] = tokens[i].tokenContract;
                tokenName[i] = tokens[i].symbol;
                tokenLink[i] = tokens[i].link;
                tokenPrice[i] = tokens[i].priceInWie;
                decimal[i] = tokens[i].decimals;
                leftover[i] = tokens[i].leftover;
            }
        }
        return (tokenAdderss, tokenName, tokenPrice, decimal, leftover, tokenLink);
    }",slither_audited
50,1d2879789aded8e995494ca53f17a6051dcaac1f,Timestamp-Dependency,hasToken,"    function hasToken(address erc20TokenAddress) public constant returns(bool) {
        uint256 index = getSymbolIndexByAddress(erc20TokenAddress);
        if (index == 0) {
            return false;
        } else if (!checkDeadLine(tokens[index]) || tokens[index].leftover == 0) {
            return false;
        } else
            return true;
    }",slither_audited
51,1d2879789aded8e995494ca53f17a6051dcaac1f,Timestamp-Dependency,checkDeadLine,"    function checkDeadLine(Token token) internal returns(bool) {
        return (now < token.deadline);
    }",slither_audited
52,1d2879789aded8e995494ca53f17a6051dcaac1f,Timestamp-Dependency,addToken,"    function addToken(address erc20TokenAddress, string symbolName, string symbol, string link, uint256 priceInWie, uint decimals, uint256 referral, uint256 _amount) public payable {
        require(!hasToken(erc20TokenAddress), 'Token Is Already Added');
        require(msg.value == fee, 'Add Token Fee Is Invalid');
        require(referral >= 0 && referral <= 100);
        manager.transfer(msg.value);
        uint256 index = getSymbolIndexByAddress(erc20TokenAddress);
        uint256 _arrayIndex = 0;
        if (index != 0 && (!checkDeadLine(tokens[index]) || tokens[index].leftover == 0)) {
            require(tokens[index].state == State.Checkedout);
            require(tokens[index].owner == msg.sender);
            _arrayIndex = index;
        } else {
            symbolNameIndex++;
            _arrayIndex = symbolNameIndex;
        }
        tokens[_arrayIndex].symbolName = symbolName;
        tokens[_arrayIndex].tokenContract = erc20TokenAddress;
        tokens[_arrayIndex].symbol = symbol;
        tokens[_arrayIndex].link = link;
        tokens[_arrayIndex].amount = _amount;
        tokens[_arrayIndex].deadline = now;
        tokens[_arrayIndex].leftover = 0;
        tokens[_arrayIndex].state = State.Waiting;
        tokens[_arrayIndex].priceInWie = priceInWie;
        tokens[_arrayIndex].decimals = decimals;
        tokens[_arrayIndex].referral = referral;
        tokens[_arrayIndex].owner = msg.sender;
        setHistory(msg.sender, fee, 'Fee For Add Token', 'ETH', 18);
        setHistory(manager, fee, '(Manager) Fee For Add Token', 'ETH', 18);
    }",slither_audited
53,1d2879789aded8e995494ca53f17a6051dcaac1f,Timestamp-Dependency,checkoutDex,"    function checkoutDex(address erc20TokenAddress) public payable {
        uint256 symbolNameIndex = getSymbolIndexByAddressOrThrow(erc20TokenAddress);
        ERC20Interface token = ERC20Interface(tokens[symbolNameIndex].tokenContract);
        uint256 _amountTokens = tokens[symbolNameIndex].leftover;
        require(tokens[symbolNameIndex].tokenContract != address(0), 'Token is Invalid');
        require(tokens[symbolNameIndex].owner == msg.sender, 'You are not owner of this coin');
        require(!checkDeadLine(tokens[symbolNameIndex]) || tokens[symbolNameIndex].leftover == 0, 'Token Cannot be withdrawn');
        require(tokenBalanceForAddress[symbolNameIndex] - _amountTokens >= 0, ""overflow error"");
        tokenBalanceForAddress[symbolNameIndex] -= _amountTokens;
        tokens[symbolNameIndex].leftover = 0;
        tokens[symbolNameIndex].state = State.Checkedout;
        if (_amountTokens > 0) {
            require(token.transfer(msg.sender, _amountTokens) == true, ""transfer failed"");
            setHistory(msg.sender, _amountTokens, 'Check Out Token', tokens[symbolNameIndex].symbol, tokens[symbolNameIndex].decimals);
        }
        uint256 _siteShare = balanceEthForAddress[msg.sender][symbolNameIndex] * siteShareRatio / 1000;
        uint256 _ownerShare = balanceEthForAddress[msg.sender][symbolNameIndex] - _siteShare;
        setHistory(msg.sender, _ownerShare, 'Check Out ETH', 'ETH', 18);
        setHistory(manager, _siteShare, '(Manager) Site Share For Deposite Token', 'ETH', 18);
        msg.sender.transfer(_ownerShare);
        manager.transfer(_siteShare);
        balanceEthForAddress[msg.sender][symbolNameIndex] = 0;
    }",slither_audited
54,1d2879789aded8e995494ca53f17a6051dcaac1f,Timestamp-Dependency,getOwnerTokens,"    function getOwnerTokens(address owner) public view returns(address[] memory, string[] memory, uint256[] memory, uint256[] memory, uint256[] memory, uint256[] memory, uint[] memory) {
        address[] memory tokenAdderss = new address[](symbolNameIndex + 1);
        string[] memory tokenName = new string[](symbolNameIndex + 1);
        uint256[] memory tokenAmount = new uint256[](symbolNameIndex + 1);
        uint256[] memory tokenLeftover = new uint256[](symbolNameIndex + 1);
        uint256[] memory tokenPrice = new uint256[](symbolNameIndex + 1);
        uint256[] memory tokenDeadline = new uint256[](symbolNameIndex + 1);
        uint[] memory status = new uint[](symbolNameIndex + 1);
        for (uint256 i = 0; i <= symbolNameIndex; i++) {
            if (tokens[i].owner == owner) {
                tokenAdderss[i] = tokens[i].tokenContract;
                tokenName[i] = tokens[i].symbol;
                tokenAmount[i] = tokens[i].amount;
                tokenLeftover[i] = tokens[i].leftover;
                tokenPrice[i] = tokens[i].priceInWie;
                tokenDeadline[i] = tokens[i].deadline;
                if (tokens[i].state == State.Waiting)
                    status[i] = 1;
                else {
                    if (tokens[i].state == State.Selling)
                        status[i] = 2;
                    if (!checkDeadLine(tokens[i]) || tokens[i].leftover == 0)
                        status[i] = 3;
                    if (tokens[i].state == State.Checkedout)
                        status[i] = 4;
                }
            }
        }
        return (tokenAdderss, tokenName, tokenLeftover, tokenAmount, tokenPrice, tokenDeadline, status);
    }",slither_audited
55,1d2879789aded8e995494ca53f17a6051dcaac1f,Timestamp-Dependency,getChart,"    function getChart() public view returns(uint256[]) {
        uint256[] memory tokenVal = new uint256[](convertTime(now) + 1);
        for (uint i = 0; i <= convertTime(now); i++) {
            tokenVal[i] = saleCount[i];
        }
        return tokenVal;
    }",slither_audited
56,1d2879789aded8e995494ca53f17a6051dcaac1f,Re-entrancy,buyToken,"    function buyToken(address erc20TokenAddress, address refAddress, uint256 _amount) payable returns(bool) {
        uint256 _symbolNameIndex = getSymbolIndexByAddressOrThrow(erc20TokenAddress);
        Token token = tokens[_symbolNameIndex];
        require(token.state == State.Selling, 'You Can not Buy This Token');
        require((_amount * token.priceInWie) / (10 ** token.decimals) == msg.value, ""Incorrect Eth Amount"");
        require(checkDeadLine(token), 'Deadline Passed');
        require(token.leftover >= _amount, 'Insufficient Token Amount');
        if (erc20TokenAddress != refAddress) {
            uint256 ref = msg.value * token.referral / 100;
            balanceEthForAddress[token.owner][_symbolNameIndex] += msg.value - ref;
            refAccount[refAddress] += ref;
        } else {
            balanceEthForAddress[token.owner][_symbolNameIndex] += msg.value;
        }
        ERC20Interface ERC20token = ERC20Interface(tokens[_symbolNameIndex].tokenContract);
        ERC20token.approve(address(this), _amount);
        require(ERC20token.transferFrom(address(this), msg.sender, _amount) == true, 'Insufficient Token Amount');
        setHistory(msg.sender, _amount, 'Buy Token', token.symbol, token.decimals);
        token.leftover -= _amount;
        tokenBalanceForAddress[_symbolNameIndex] -= _amount;
        if (token.leftover == 0) {
            token.state = State.Ended;
        }
        saleCount[convertTime(now)] = saleCount[convertTime(now)] + msg.value;
        return true;
    }",slither_audited
57,1d2879789aded8e995494ca53f17a6051dcaac1f,Re-entrancy,depositToken,"    function depositToken(address erc20TokenAddress, uint256 amountTokens, uint256 deadline) public payable {
        uint256 _symbolNameIndex = getSymbolIndexByAddressOrThrow(erc20TokenAddress);
        require(tokens[_symbolNameIndex].tokenContract != address(0), 'Token is Invalid');
        require(tokens[_symbolNameIndex].state == State.Waiting, 'Token Cannot be deposited');
        require(tokens[_symbolNameIndex].owner == msg.sender, 'You are not owner of this coin');
        ERC20Interface token = ERC20Interface(tokens[_symbolNameIndex].tokenContract);
        require(token.transferFrom(msg.sender, address(this), amountTokens) == true);
        tokens[_symbolNameIndex].amount = amountTokens;
        tokens[_symbolNameIndex].leftover = amountTokens;
        require(tokenBalanceForAddress[_symbolNameIndex] + amountTokens >= tokenBalanceForAddress[_symbolNameIndex]);
        tokenBalanceForAddress[_symbolNameIndex] += amountTokens;
        tokens[_symbolNameIndex].state = State.Selling;
        tokens[_symbolNameIndex].deadline = deadline;
        Token tokenRes = tokens[_symbolNameIndex];
        setHistory(msg.sender, amountTokens, 'Deposit Token', tokenRes.symbol, tokenRes.decimals);
    }",slither_audited
