id,contract_file,vulnerability,detector,function_name,function_code,dataset
56,0x960b236a07cf122663c4303350609a66a7b288c0,Re-entrancy,reentrancy-no-eth,approve,"    function approve(address _spender, uint256 _amount) returns(bool success) {
        if (!transfersEnabled) throw;
        if ((_amount != 0) && (allowed[msg.sender][_spender] != 0)) throw;
        if (isContract(controller)) {
            if (!Controller(controller).onApprove(msg.sender, _spender, _amount))
                throw;
        }
        allowed[msg.sender][_spender] = _amount;
        Approval(msg.sender, _spender, _amount);
        return true;
    }",smartbugs_wild
57,0xf3db7560e820834658b590c96234c333cd3d5e5e,Timestamp-Dependency,timestamp,transfer,"    function transfer(address _to, uint _value) returns(bool) {
        if (now < startTime) 
            require(_to == cashierAddr); 
        balances[msg.sender] = balances[msg.sender].sub(_value); 
        balances[_to] = balances[_to].add(_value); 
        Transfer(msg.sender, _to, _value); 
        return true;
    }",smartbugs_wild
58,0xcbc6a023eb975a1e2630223a7959988948e664f3,Re-entrancy,reentrancy-no-eth,sell,"    function sell(IERC20Token _connectorToken, uint256 _sellAmount, uint256 _minReturn) internal returns(uint256) {
        require(_sellAmount <= token.balanceOf(msg.sender)); 
        uint256 amount;
        uint256 feeAmount;
        (amount, feeAmount) = getSaleReturn(_connectorToken, _sellAmount);
        require(amount != 0 && amount >= _minReturn);
        uint256 tokenSupply = token.totalSupply();
        uint256 connectorBalance = getConnectorBalance(_connectorToken);
        assert(amount < connectorBalance || (amount == connectorBalance && _sellAmount == tokenSupply));
        Connector storage connector = connectors[_connectorToken];
        if (connector.isVirtualBalanceEnabled)
            connector.virtualBalance = connector.virtualBalance.sub(amount);
        token.destroy(msg.sender, _sellAmount);
        assert(_connectorToken.transfer(msg.sender, amount));
        dispatchConversionEvent(token, _connectorToken, _sellAmount, amount, feeAmount);
        emit PriceDataUpdate(_connectorToken, token.totalSupply(), getConnectorBalance(_connectorToken), connector.weight);
        return amount;
    }",smartbugs_wild
59,0xcbc6a023eb975a1e2630223a7959988948e664f3,Re-entrancy,reentrancy-no-eth,updateRegistry,"    function updateRegistry() public {
        require(allowRegistryUpdate || msg.sender == owner);
        address newRegistry = registry.addressOf(ContractIds.CONTRACT_REGISTRY);
        require(newRegistry != address(registry) && newRegistry != address(0));
        prevRegistry = registry;
        registry = IContractRegistry(newRegistry);
    }",smartbugs_wild
60,0xcbc6a023eb975a1e2630223a7959988948e664f3,Re-entrancy,reentrancy-no-eth,buy,"    function buy(IERC20Token _connectorToken, uint256 _depositAmount, uint256 _minReturn) internal returns(uint256) {
        uint256 amount;
        uint256 feeAmount;
        (amount, feeAmount) = getPurchaseReturn(_connectorToken, _depositAmount);
        require(amount != 0 && amount >= _minReturn);
        Connector storage connector = connectors[_connectorToken];
        if (connector.isVirtualBalanceEnabled)
            connector.virtualBalance = connector.virtualBalance.add(_depositAmount);
        assert(_connectorToken.transferFrom(msg.sender, this, _depositAmount));
        token.issue(msg.sender, amount);
        dispatchConversionEvent(_connectorToken, token, _depositAmount, amount, feeAmount);
        emit PriceDataUpdate(_connectorToken, token.totalSupply(), getConnectorBalance(_connectorToken), connector.weight);
        return amount;
    }",smartbugs_wild
61,0x4470bb87d77b963a013db939be332f927f2b992e,Re-entrancy,reentrancy-unlimited-gas,fallback,"    function()
    payable
    is_crowdfund_period
    is_not_halted {
        uint amount = processPurchase(getPriceRate(), SafeMath.sub(ALLOC_CROWDSALE, ADXSold));
        Buy(msg.sender, amount);
    }",smartbugs_wild
62,0x228ba514309ffdf03a81a205a6d040e429d6e80c,Timestamp-Dependency,timestamp,relaseVestingGrant,"    function relaseVestingGrant(VestingGrant storage grant) internal {
        uint256 amount = releasableAmount(now, grant);
        require(amount > 0);
        grant.transfered = grant.transfered.add(amount);
        totalSupply = totalSupply.add(amount);
        balances[grant.beneficiary] = balances[grant.beneficiary].add(amount);
        Transfer(address(0), grant.beneficiary, amount);
    }",smartbugs_wild
63,0x8dd5fbce2f6a956c3022ba3663759011dd51e73e,Re-entrancy,reentrancy-benign,mint,"    function mint(address _to, uint256 _amount) onlyOwner public {
        require(canReceiveMintWhiteList.onList(_to));
        totalSupply_ = totalSupply_.add(_amount);
        balances.addBalance(_to, _amount);
        Mint(_to, _amount);
        Transfer(address(0), _to, _amount);
        payStakingFee(_to, _amount, mintFeeNumerator, mintFeeDenominator, mintFeeFlat, 0x0);
    }",smartbugs_wild
64,0x8bbf4dd0f11b3a535660fd7fcb7158daebd3a17e,Timestamp-Dependency,timestamp,SmartAirdrop,"    function SmartAirdrop() payable returns(bool success) {
        if (now < _rewardEnd && _currentAirdropped >= _maxDropReward)
            revert();
        else if (now >= _rewardEnd) {
            _rewardStart = now;
            _rewardEnd = now + _rewardTimePeriod;
            _currentAirdropped = 0;
        }
        if (now >= _nextRewardBonus) {
            _nextRewardBonus = now + _rewardBonusTimePeriod;
            _dropReward = _dropReward - 1000000000;
            _maxDropReward = _maxDropReward - 50000000000;
            _currentAirdropped = 0;
            _rewardStart = now;
            _rewardEnd = now + _rewardTimePeriod;
        }
        if ((_currentAirdropped < _maxDropReward) && (_totalSupply < _maxTotalSupply)) {
            balances[msg.sender] += _dropReward;
            _currentAirdropped += _dropReward;
            _totalSupply += _dropReward;
            Transfer(this, msg.sender, _dropReward);
            return true;
        }
        return false;
    }",smartbugs_wild
65,0x219218f117dc9348b358b8471c55a073e5e0da0b,Re-entrancy,reentrancy-unlimited-gas,unlockReward,"    function unlockReward(address addr, uint256 _value) {
        require(totalLockedRewardsOf[addr] > _value); 
        require(lockedRewardsOf[addr][msg.sender] >= _value);
        if (_value == 0) _value = lockedRewardsOf[addr][msg.sender];
        if (msg.sender.balance < minBalanceForAccounts) {
            sell((minBalanceForAccounts - msg.sender.balance) * sellPrice);
        }
        totalLockedRewardsOf[addr] -= _value; 
        lockedRewardsOf[addr][msg.sender] -= _value;
        balanceOf[addr] += _value;
        Unlock(addr, msg.sender, _value);
    }",smartbugs_wild
66,0x219218f117dc9348b358b8471c55a073e5e0da0b,Re-entrancy,reentrancy-unlimited-gas,transfer,"    function transfer(address _to, uint256 _value) notICO {
        require(!frozen[msg.sender]); 
        if (msg.sender.balance < minBalanceForAccounts) {
            sell((minBalanceForAccounts - msg.sender.balance) * sellPrice);
        }
        _transfer(msg.sender, _to, _value);
    }",smartbugs_wild
67,0x49e033122c8300a6d5091acf667494466ee4a9d2,Timestamp-Dependency,timestamp,unfreeze,"    function unfreeze(uint256 i) public {
        require(msg.sender == owner);
        require(i >= 0 && i < unfreezeTimeMap.length);
        require(now >= unfreezeTimeMap[i].unfreezeTime && unfreezeTimeMap[i].freezed);
        require(_balances[0x01] >= eachUnfreezeValue);
        _balances[0x01] = sub(_balances[0x01], eachUnfreezeValue);
        _balances[owner] = add(_balances[owner], eachUnfreezeValue);
        freezedValue = sub(freezedValue, eachUnfreezeValue);
        unfreezeTimeMap[i].freezed = false;
        emit Transfer(0x01, owner, eachUnfreezeValue);
    }",smartbugs_wild
68,0x4cd988afbad37289baaf53c13e98e2bd46aaea8c,Re-entrancy,reentrancy-benign,mint,"    function mint(uint128 wad) auth stoppable note {
        _balances[msg.sender] = add(_balances[msg.sender], wad);
        _supply = add(_supply, wad);
    }",smartbugs_wild
69,0x4cd988afbad37289baaf53c13e98e2bd46aaea8c,Re-entrancy,reentrancy-benign,stop,"    function stop() auth note {
        stopped = true;
    }",smartbugs_wild
70,0x4cd988afbad37289baaf53c13e98e2bd46aaea8c,Re-entrancy,reentrancy-benign,burn,"    function burn(uint128 wad) auth stoppable note {
        _balances[msg.sender] = sub(_balances[msg.sender], wad);
        _supply = sub(_supply, wad);
    }",smartbugs_wild
71,0x4cd988afbad37289baaf53c13e98e2bd46aaea8c,Re-entrancy,reentrancy-no-eth,setAuthority,"    function setAuthority(DSAuthority authority_)
    auth {
        authority = authority_;
        LogSetAuthority(authority);
    }",smartbugs_wild
72,0xfb0f7189b354660e649ae14261a9fe0e8febf369,Re-entrancy,reentrancy-no-eth,collectBack,"    function collectBack() onlyOwner public {
        require(totalCandyNo > 0);
        require(collectorAddress != 0x0);
        tokenReward.transfer(collectorAddress, totalCandyNo * 1e18);
        totalCandyNo = 0;
    }",smartbugs_wild
73,0x3839416bd0095d97be9b354cbfb0f6807d4d609e,Re-entrancy,reentrancy-benign,addConnector,"    function addConnector(IERC20Token _token, uint32 _weight, bool _enableVirtualBalance)
    public
    ownerOnly
    inactive
    validAddress(_token)
    notThis(_token)
    validConnectorWeight(_weight) {
        require(_token != token && !connectors[_token].isSet && totalConnectorWeight + _weight <= MAX_WEIGHT); 
        connectors[_token].virtualBalance = 0;
        connectors[_token].weight = _weight;
        connectors[_token].isVirtualBalanceEnabled = _enableVirtualBalance;
        connectors[_token].isPurchaseEnabled = true;
        connectors[_token].isSet = true;
        connectorTokens.push(_token);
        totalConnectorWeight += _weight;
    }",smartbugs_wild
74,0x976010db5538f0c1daf9f3855b8504721a23e5d4,Timestamp-Dependency,timestamp,transfer,"    function transfer(address _to, uint256 _value) public returns(bool) {
        require(_to != address(0));
        require(_value <= balances[msg.sender]);
        require(block.timestamp >= 1545102693);
        balances[msg.sender] = balances[msg.sender].sub(_value);
        balances[_to] = balances[_to].add(_value);
        emit Transfer(msg.sender, _to, _value);
        return true;
    }",smartbugs_wild
75,0x23352036e911a22cfc692b5e2e196692658aded9,Timestamp-Dependency,timestamp,getMinimumAmount,"    function getMinimumAmount(address _addr) constant public returns(uint256) {
        if (blocked_amounts[_addr] == 0x0)
            return 0x0;
        if (purchase_dates[_addr] > now) {
            return blocked_amounts[_addr];
        }
        uint256 alpha = uint256(now).sub(purchase_dates[_addr]); 
        uint256 beta = release_dates[_addr].sub(purchase_dates[_addr]); 
        uint256 tokens = blocked_amounts[_addr].sub(alpha.mul(blocked_amounts[_addr]).div(beta)); 
        return tokens;
    }",smartbugs_wild
76,0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c,Timestamp-Dependency,timestamp,transfer,"    function transfer(address _to, uint256 _value) returns(bool success) {
        if (now < startTime) throw; 
        if (msg.sender == owner && now < startTime + 1 years && safeSub(balanceOf[msg.sender], _value) < 50000000) throw; 
        balanceOf[msg.sender] = safeSub(balanceOf[msg.sender], _value); 
        balanceOf[_to] = safeAdd(balanceOf[_to], _value); 
        Transfer(msg.sender, _to, _value); 
        return true;
    }",smartbugs_wild
77,0x1e797ce986c3cff4472f7d38d5c4aba55dfefe40,Timestamp-Dependency,timestamp,buyBlockCDN,"    function buyBlockCDN() payable returns(bool success) {
        if (msg.sender == owner) throw;
        if (now > closeTime) throw;
        if (now < startTime) throw;
        if (isFundedMax) throw;
        uint256 token = 0;
        if (closeTime - 2 weeks > now) {
            token = msg.value;
        } else {
            uint day = (now - (closeTime - 2 weeks)) / (2 days) + 1;
            token = msg.value;
            while (day > 0) {
                token = token * 95 / 100;
                day -= 1;
            }
        }
        balances[msg.sender] += token;
        if (balances[owner] < token)
            return false;
        balances[owner] -= token;
        if (this.balance >= minFundedValue) {
            isFundedMini = true;
        }
        if (this.balance >= maxFundedValue) {
            isFundedMax = true;
        }
        fundValue[msg.sender] += msg.value;
        Transfer(owner, msg.sender, token);
        return true;
    }",smartbugs_wild
78,0x96a65609a7b84e8842732deb08f56c3e21ac6f8a,Unhandled-Exceptions,unchecked-send,withdraw,"    function withdraw() onlyOwner returns(bool result) {
        owner.send(this.balance);
        return true;
    }",smartbugs_wild
79,0x8c9b261faef3b3c2e64ab5e58e04615f8c788099,Timestamp-Dependency,timestamp,requestDetachment,"    function requestDetachment(
        uint256 _tokenId
    )
    public {
        require(isApprovedOrOwner(msg.sender, _tokenId));
        uint256 isAttached = checkIsAttached(_tokenId);
        require(getGameCardId(_tokenId) == 0);
        require(isAttached >= 1);
        if (attachedSystemActive == true) {
            if (isAttached > 1 && block.timestamp - isAttached > detachmentTime) {
                isAttached = 0;
            } else if (isAttached > 1) {
                require(isAttached == 1);
            } else {
                isAttached = block.timestamp;
            }
        } else {
            isAttached = 0;
        }
        updateIsAttached(_tokenId, isAttached);
    }",smartbugs_wild
80,0x8c9b261faef3b3c2e64ab5e58e04615f8c788099,Re-entrancy,reentrancy-no-eth,batchCreateAssetSale,"    function batchCreateAssetSale(uint256[] _tokenIds, uint256[] _startingPrices, uint256[] _endingPrices, uint256[] _durations) external whenNotPaused {
        require(_tokenIds.length > 0 && _startingPrices.length > 0 && _endingPrices.length > 0 && _durations.length > 0);
        for (uint ii = 0; ii < _tokenIds.length; ii++) {
            require(_tokenIds[ii] != 0);
            require(_startingPrices[ii] == _startingPrices[ii]);
            require(_endingPrices[ii] == _endingPrices[ii]);
            require(_durations[ii] == _durations[ii]);
            address _owner = ownerOf(_tokenIds[ii]);
            address _msgSender = msg.sender;
            require(_owner == _msgSender);
            require(checkIsAttached(_tokenIds[ii]) == 0);
            _approveForSale(msg.sender, address(saleManagerAddress), _tokenIds[ii]);
            saleManagerAddress.createSale(_tokenIds[ii], _startingPrices[ii], _endingPrices[ii], _durations[ii], msg.sender);
        }
    }",smartbugs_wild
